,sentimen,tweet
1594,negatif,benarkan prabowo saja akui president terdahulu belum lbh baik justru asli dari kehancuran ekonomi datangnya dari terdahulu gitu bulutangkis beranganangan ganti president
1609,negatif,prabowo sandi janji tidak ambil gajinya sebagai presiden wakil presiden ya pasti berani lah kan tidak mungkin jadi presiden wakil karena tidak kepilih ngelawak neh
922,negatif,iya neh bapak sprtnya kurang sehat terlihat dari raut wajah kan keterlaluan gubernurnya masak sampe biarin anak kagak makan kerjaan nye ape tuh pencitraan mlulu dibayar rakyat neh jangan makan gaji buta
1711,negatif,nonton beranggarlidah maine melihat inkonsistensi pandangan antaa prabowo dan sandiaga uno dan belum berdaya larang perekonomian dengan baik makin mantap pilih menang total debat winapril
519,positif,banyak beramaljgn salahkan presiden otaknya tidak jeniusmasaknnya bisa jadi kurang enak dan harga jualnya mahal jadinya sepi pembeli
1798,netral,bbm banyak biar semua harga sembako dan ongkos angkotojeg belum mahal presiden
371,positif,belum keseluruhan nitijen paham ekonomi makro jadi pengennya instan betulbetul dirasakan masingmasing individu betapa beratnya begini daftarpresidenamerikaserikat indonesia pernah mbangun ini itu mikir ini itu baru saja dihujat entah ganti daftarpresidenamerikaserikat atau tidak maine mafhum nitijen emang cuma bisa ngehujat
414,positif,lanjutkan periode pakor tidak suka dengan pmbngunan asas itu tidak paham tentang variabel kemajuan ekonomi
774,netral,probowo jawab bahwa masalah ekonomi atas indonesia bukanlah cacat jokowi
74,negatif,bahwasanya bapak prabowo walau pendidikannya angkatandaratamerikaserikat tapi ayahnya seorang ekonom legendaris atas indonesia ya kali deh tidak ngerti makro dan mikro makro dan mikro kajian semester atas fakultas ekonomi koreksi saya ketauan jae baru belajar ekonomi kacaw
1344,negatif,jangan percaya dengan janji bakal pemimpin belum akan ambil gajikrn gaji sekarang tidak diambiltp dengan bagaimana ditransfer ke rekeningayo ambil menang jokowi amin
595,netral,ahy amarah di prabowo garagara ini berita ekonomi
28,positif,dengan memilih kita pernah bersodakoh karna prabowo sandi berjasa gaji menjadwalkan untuk negarafakir miskin yatim piatu masjid jadikan prabowo sandi daftarpresidenamerikaserikat dan wakil presiden bangsa indonesia
567,negatif,bukan cuma kurang milenial meskipun memang dia sama benar tidak paham barangkali bidang di dunia digitalisasi apalagi jika itu tentang ekonomi kreatif dan era industri apa dia tahu nothing bagaimana saat ini pemerintahan jokowi sudah menyiapkan infrastruktur di arah sana
1639,negatif,faktanya kemajuan ekonomi tidak naik
328,netral,disaksikan sandiwara jokowi ada kelegaan cap pemerataan kelembagaan orang baik jelas islamnya baju putih
1015,negatif,haha ahmak lu prabowo mah ikhlas gaji aja diberikan kepada keadaan bila terpilih
298,negatif,arus tol cuma untuk kalangan menengah keatas larang kebwh jgnkan lewat tol motor aja tidak punya dan warung di periferal arus belum tol pada tutup karena sbagian pembelinya lewat jalantol dan gizi belanja atas rest area bagaimana mau melajukan pertumbuhan ekonomi
1582,negatif,kala prabowo bilang bahwa kehancuran ekonomi ini belum salah bapak jokowi tapi salah daftarpresidenamerikaserikat berasal nya maine melihat wajah agus yudhoyono langsung cemashati
352,positif,mau gajinya dibayar tusuk prabowo sandi mau verpool juara liga tusuk prabowo sandi
1387,negatif,kata wowo kesalahan arah ekonomi mengakibatkan terjadinya deindustrialisasi adalah salah semua pihak termasuk presiden sebelum jokowi lah ekonomi indonesia masa bapak jokowi baikbaik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu salahkan sby
383,netral,ini katanya ahli ekonomi keluarga itu ya cc tv one news kompas tv trans
1742,netral,jokowi menciptakan iklim bisnis kondusif melalui berjualan kebijakan ekonomi serta kemudahan dalam perizinan usaha sehingga banyak investasi ke ke indonesia ujar menteri industri airlangga hartarto larang total debat
1143,positif,lihat cuplikan debat semalam baru tau kalau pemerataan ekonomi bagi susu dan gizi ke anak sd sd sma atas tiap pagi salut kayak bapak prabowo
320,netral,sederet menteri kabinet kerja presiden jokowi dan wakil presiden jusuf kalla di bidang ekonomi meraih penghargaan internasional dalam kurun waktu kurang dari empat tahun kabinet berjalan orang baik jelas islamnya baju putih
899,netral,om wowo bilang ekonomi salah jalan dia menyalahkan presidenpresiden sebelum jokowi salahkan sby
846,positif,capres bilang didebat keadaan ekonomi indonesia detik ini belum salah jokowi tapi cacat ketua terdahulu jadi untuk fanatik jangan salahkan jokowi lagi bahwasanya karena bosmu udah bilang itu belum salah jokowi salahkan sby
860,netral,namanya juga jaman modern gaji ya ditransfer bukan diambil jika terpilih prabowosandi tak akan ambil gaji
1440,netral,erizeli jely bandaro admin harus perbedaan sikap dalam debat kajian dari debat capres apa dimaksud jokowi dengan istilah makro makro itu adalah kebijakan ekonomi makro atau makroekonomi meliat
1368,positif,jika negara dipimpin dengan orang ahli strategi perlindungan militer bersanding dengan ahli ekonomi insya allahakan berhasil negara berdaulat adil dan ampul power sandi daftarpresidenamerikaserikat
799,positif,kalo janji gaji tidak diambil bgawal alim benar kurang apa lagi coba tps lah tps camuk prabowo sandi
1407,negatif,im just gon na express my confussion sige why is jokowi kekeuh that prabowo and sandi belum ngerti macro micro economy when sandi sudah berkecimpung atas dunia ekonomi all his life masih bingung banget
516,negatif,itu sama kayak angkatandaratamerikaserikat dulu mbak zaman firaun tentara itu ndak digaji cuma dikasih kekuasaan untuk arah sesuatu saja bahkan kalau perang dipakai adalah loteng anakmuda sebagai pasukan berani mati kemahiran prabowo itu dulu adalah pekerjaannya loteng anakmuda dunia berkembang
415,netral,tapi kan tetep dikoalisi prabowo masa tidak punya harga diri
1282,netral,prabowo berkilah bahwa dia maksud bukanlah jokowi membuat perekonomian indonesia cacat arah justru pemimpin sebelumnya identitas sby dong jelasnya salahkan sby
25,negatif,ummat islam waras dan awas jelas senang beramalcoblos prabowo anda ikut andil dalam beramal gaji beliau tidak diambil meskipun untk amal
388,positif,moga apa dicontohkan oleh ustadz abdul shomad minta dk diundang ke istana tidak diberi jabatan apapun jk prabowosandi mjd presiden prabowosandi tidak akan mengambil gaji nya akan banyak muncul orang ikhlas berjuang untuk indonesia adil dan makmur
264,positif,kalau bapak prabowo dan bang sandi tak ambil gaji jika terpilih nanti dan segenap gajinya akan diserahkan kepada fakir miskin dan dhuafa akibatnya saya berjanji untuk terus membersamai bendahidup bekas dalam beradu untuk
551,negatif,beranggarlidah terdahulu jebakannya unicorn sekarang beranganangan jebak prabowo dengan mobile legendplease apa belum ada lagi pertanyaan seputar ekonomi kerakyatanhobi banget nih orang main jebak jebakanjadi tidak respect maine bengis dan brutal
1028,netral,namun prabowo justru menilai kondisi tersebut bukan kesalahan jokowi sebagai presiden saat ini tapi kesalahan dari presidenpresiden sebelumnya debat capres prabowo salahkan presiden sebelum jokowi terkait kondisi ekonomi lewat serujinews
557,netral,pernyataan prabowo subianto dalam debat capres tadi malam menyebutkan penanganan ekonomi adalah kesalahan presiden sebelumnya dijadikan bumerang oleh tkn jokowimaruf
751,negatif,prabowo dinilai tak mengerti sejarah ekonomi bangsa
389,netral,uang sebesar itu dapat digunakan untuk membangun sekolah membangun rumah sakit meningkatkan kesejahteraaan rakyat melalui program ekonomi menghasilkan dan perlindungan pergaulan serta membangun lebih banyak lagi infrastruktur benarbenar jokowi orang baik jelas islamnya
29,positif,alhamdulillah capres mau sedekahkan gajinya untuk awam miskin disini kami korban gempa pasigala beranganangan aids bapak prabowo sandiuno karniilyas rockygerung sandi adil makmur
61,negatif,alasan prabowosandi tak terima gaji jika menang negara sedang susah
1554,positif,walaupun eksploit maine naik berjatuhan maine belum bersangka ekonomi melemah bagi saya dulu jokowi my president
1498,netral,info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jadi untuk penggemar jangan salahkan jokowi lagi ya sukangetweet bocahsosmed saaebunglon salahkan sby
498,positif,kadang bingung juga mereka tak bersyukur ada infrastruktur jembatan mempermudah kegiatan perekonomian di timur indonesia preaiden kalo cuma mau menang bangun aja di jawa selesai dapat dukung banyak tapi jokowi menjalan pembangunan keadilan seluruh rakyat optimis
505,netral,boleh ketemuan bahwasanya america berapa nomor whatsapp ente maine di pebayuran bekasi petani di pebayuran tidak ada gangguan harga fluktuatif heteroseksual kisaran kedatangan per kilo untuk gabah kering
63,netral,jokowi menambahkan capaian pertumbuhan itu perlu disyukuri karena indonesia tetap tumbuh meski kondisi ekonomi global sedang bergejolak kyai maruf
111,negatif,belum ngaruh jokowi beranganangan ke kutub utara juga rakyat taunya barang dan harga banyak berobat ampang cumacuma mau kemana aja kalau hutang keadaan malah nambah
1289,positif,melihat debat capres ke rakyat insyaallah akan pilih prabowo keadaan ekonomi indonesia cacat arah awam mengiyakan dalam hati mereka belum sejahtera itu buktinya rakyat meyakini dengan bahwasanya
1160,netral,baik jngn di bahas dulu apa dikatakan bapak prabowo ini kesalahan kt semua karena cacat sumberdaya ekonomi america adalah bumi air dan udaratermasuk frekwensi harus sesuai dengan uud aslidikelola keadaan dan dipergunakan seluasnya untuk awam
1246,positif,sangat disayang malamnya bapak jokowi kyai maruf berdebat dengan dirut komisaris msh ingin melindungi posisinya debat menjadi belum imbang karena lawan beranggarlidah petahana msh berorientasi ke pengelolaan persh dan belum ekonomi sbh negara
134,negatif,denny ini bagaimana menghinakan dirinya belaka dihadapan awam cita hebat meskipun sayangnya tolol kelihatan atas ilc begini ayam sayur apalagi mau sok nyentil dari agama pernah jelas otakmu belum bakalan sampai den kamu belajar ngaji dulu lah berasal sok beranganangan nyentil uah
287,netral,inilah cara meningkatkan tax ratio tanpa membuat ekonomi terguncang ditjen pajak republik indonesia prabowo dan sandiuno jga di ninu donk
1518,netral,pemerintahan jokowi fokus atas kemajuan ekonomi berkeadilan antara news jokowi jokowi satukan indonesia beruban larang berwujud kerjanya khmakruf amenamon larang genap debat pilpres
793,netral,rt mosyantax demokrat minta prabowo hargai kontribusi presiden keenam sby
497,negatif,tetapi tetap tidak bisa kebijakan ekonomi nasional hanya di dasarkan pada orang mengeluh harga mahal mau di bawa ke mana ekonomi negara ini
1191,negatif,salahkan sby mempermasalahkan terkait permasalahan ekonomi dihadapi indonesia saat ini padahal wowo tengah berdebat dengan capres jokow widodo jokowi setyawanarifb
533,negatif,bicara soal pajak soal beranganangan bertambah pajak semuanya serba pajak pajak sekarang belum bayar sok sokan beranganangan naikin pajak sehat prabowo larang total beranggarlidah putihkan gbk penindasan
676,negatif,anakharam berbau disembah beranganangan lengser jokowi orang dableg berfokus itu kepada ekonomi dan perlindungan indonesia belum soal mobile legend
1611,netral,bintang debat kali ini menurut gua jokowi sama sandi bahwasanya cucok sih bahasannya ekonomi duanya sama pengusaha yekan
976,netral,terkait penyataan prabowo ahy minta tetap hargai pemimpin sebelumnya presiden nomor urut subianto harimurti yudhoyono sikap kelima
1430,netral,tutup debat prabowo sindir jokowi soal dana desa sandiaga janji tak ambil gaji
1413,negatif,aneh sekelas fadlin zon kaya emak tidak ada gawean mulut nya leeemeess mendukung pilihan boleh aza tapi tidak segitunya juga kali jadi apa
1376,negatif,bagaimana menurut anda berhubungan alasan prabowo bilang indonesia harus ikut perekonomian atas cathay bagaimana analisis underwhat conditionnya betulbetul empirical mechanismnya bagaimana pelipis location bagaiamanamohon dijawab bahwasanya identitas tau keluar pas uas wkwkwk
963,netral,salahkan sby menayalahkan bowo memanggil kondisi ekonomi indonesia salah arah karena kekeliruan presidenpresiden sebelum jokowi jokowi riofebriant
358,positif,salam bapak prabowo dan bang sandiuno akan berjasa seluruh gajinya jika terpilih bertambah memantapkan kami untuk berboyong pilihan kepada sandi prabowo sandi bengis dan brutal
752,negatif,nyakitin perasaan demokrat tentang jatah menteri adiknya prabowo nuduh presiden sebelum nya salah kelola ekonomi prabowo terus salah dan dituduh mengadu domba cebong anda waras
843,positif,sangat jelas sekali kwalitas awas dan berwawasan luas debat tadi malam larang absolut sangat layak memimpin bangsa ini gaji mereka relakan untuk fakir miskin dan kaum dhuafa
168,positif,pernyataan penutup gemilang cukup satu kartu tidak akan mengambil gaji dan kali ke tps tusuk prabowo sandi ditambah lagi bapak prabowo mengatakan dana desa adlh atas inisiatif beliau saat menjabat sebgai ketua hkti tanpa perlu dipolitisasi
1010,netral,beranganangan nanya kan kulihat prabowo itu ahli militer dan sandi ahli ekonomi boleh tidak maine cucuk duanya
1189,positif,komunitas olahraga siap deklarasi dukung jokowimaruf akan dihadiri puluhan atlet dari berbagai cabang olahraga dan ratusan penyokong ini menunjukkan suatu kelegaan atas bekerja berkuasa bapak jokowi untuk olahraga indonesia
1050,positif,industri sekecil apapun bisa begini penopang ekonomitidak terbengkalai tapi industri america masih blum bisa bersaing karna asas kita bertolakpunggung jauhmakanya adaa prioritas dalam pembangunan belum akan berupaya sekaligussemua bertahap dan hasilnya akan baik
1392,netral,pengusaha puji kinerja ekonomi di era jokowi maju nyata jokowi
80,negatif,mencontoh ekonomi china bukannya sujud seperti sekarang ini
551,negatif,debat terdahulu jebakannya unicorn sekarang mau jebak prabowo dengan mobile legendplease apa tidak ada lagi pertanyaan seputar ekonomi kerakyatanhobi banget nih orang main jebak jebakanjadi tidak respect aku keji dan brutal
88,positif,prabowo sandiuno belum akan ambil gaji serupiah bahkan jika terpilih sebagai daftarpresidenamerikaserikat bangsa indonesia benar bercakap alm gus dur bendahidup paling ihlas untuk indonesia adalah prabowo sandi okbanget sandi belum terbendung
1571,netral,disayangkan dengan prabowo adalah daftarpresidenamerikaserikat setelah bapak harto belum membarui fundamental ekonomi ini sampai ke bapak jokowi
1203,negatif,hahaha keterangan kalian keseluruhan tidak jelas maine memberi hubungan antara ml dengan ekonomi dan akal beli silahkan bantah jika tidak sependapat namun bantahlah dengan argumen jelas selayaknya orang berilmu pengetahuan belum sekedar koarkoar tidak jelas hahaha
1780,netral,ekonomi tumbuh lebih baik hukum adil jakarta
517,negatif,kalau tidak mampu ya jangan janji masyg ngomong dan buat rencana kan anda sendiriekonomi tumbuh sekarang ko merong tidak tercapaikalah sama malay dan thailand
386,negatif,tanya bloon pertanyaan jebakan ekonomi digital bulutangkis mobile legend alhamdullilah prabowo tidak goda
85,netral,herba jokowi beraja salman sajikan nasi mandhi warta ekonomi
1109,negatif,partainya nya aja tidak berupaya menangkap tandatanda dari langit pernah digituin berkali kali baru juga ngejogrog disitu berendeng segilintir orang benci jokowi mau juga direndahkan harga dirinya
470,positif,gaji buta dong bapak alim kami laporkan ke bapak prabowo kalau dengan izin allah beliau jadi presiden gantiin bapak
1568,positif,prabowo dan sandi komit gajinya belum akan diambil serupiahpun mantap allahu akbar
1811,netral,harus ceramah di damai indonesiaku perekonomian makin membaik gbk
1317,positif,hanya sampe disitu menyimulasikan berdebat prabowo shg berbuat blunderapresiasi jokowi salahkan presiden sbelumnyanaikkan harga petaninelayanturunkan harga di konsumen
467,positif,atas saat tak berotak memikirkan mobile legend atas pertama sisi bendahidup awas bersangka ekonomi kerakyatan bengis dan brutal
358,positif,ucapan bapak prabowo dan bang sandiuno akan menyumbangkan seluruh gajinya jika terpilih semakin memantapkan kami untuk menentukan pilihan kepada sandi prabowo sandi keji dan brutal
740,netral,jokowi tegaskan pancasila nkri bhinneka tunggal ika dan uud sudah final dan harga berakhir lewat tali berita
829,positif,nyo buka youtube dngerin benar lagi ditanyain bapak jokowi begini pembahasan awal kan belum gangguan e sport tapi flora utamanya adl ekonomi digital dan mobile legend cuma begini cacat pertama contoh
1794,negatif,jokowi is nothing dan tetap gives nothing bagi perekonomian dan kebajikan rakya indonesia bagi perekonomian china he gives everything
370,positif,setuju tidak ada harga dirinya lagi partai demokrat jangan hanya memikirkan karena ada bu mega di sisi jokowi bapak sbyudhoyono kehidupan dan masa depan bangsa lebih penting daripada emosi seseorang
43,positif,vidia amanda april pilih jokowikma orang baik jelas islamnya baju putih dulu sekadar ada pertumbuhan ekonomi tanpa pemerataan namun di zaman bapak jokowi bukan hanya pertumbuhan ekonomi tapi juga pemerataan pembangunan
313,positif,di era bapak jokowi kemjuan teknologi mampu dimanfaatkan terutama untuk pengembangan ekonomi kreatif orang baik jelas islamnya baju putih
938,positif,menang total debat dengan pemerataan pembangunan dilakukan jokowi menjadi bukti jokowi melakukan kemajuan untuk kawasan ekonomu kusus industri pariwisata dan barang kerajinan untuk memperjuangkan ekonomi indonesia
45,negatif,meskipun aku di surga mungkin aku tak bahagia bahagiaku tak sempurna bila itu tanpamu gandeng tangan prabowo baru jadi ustad sudah yakin masuk surga ckckckck salah milih guru ngaji aku pengajian
743,negatif,masalahnya anda tidak bisa mengatasi cad tidak bisa membangun industri nasional murni milik entrepreneur indonesia tidak bisa membangun kedaulatan pangan energi ekonomi dll
1753,netral,prabowo sandi menyerahkan gajinya untuk anak yatim kaum duafaaamiin kapok pilih jokowi
58,negatif,disitu bapak jokowi hanya membahas game online bagi pemain profesional bahkan sekarang udah ada piala presiden mobile legend dan hadiahnya sangat besar jika kita mau bersaing didunia online seperti game ekonomi kita juga akan naik
1107,netral,arah ekonomi indonesia salah presiden sebelumnya jokowi salahkan sby
8,netral,iya benar aa america kaku kan pilihan ke pemimpin bisa memberi solusi jokowi belum membebankan ketua sebelumnya sbyudhoyono dismash sama mas bowo percuma gabungan klau mengantam teman gabungan pulang penting pilih ketua cermat agama mesti berupaya ngaji jumatan
775,netral,jokowi mantabkan ekonomi prabowo salahkan masa lalu
779,negatif,kalau ekonomi tidak naik bgmn masyarakat bisa tumbuh aplgi merata karena anda jadi presiden hutang meningkat dan kami rakyat indonesia harus membayarnya secara merata rakyat dapat kartu pra kerja tapi tka china dapat kerjaan please kami sudah muak dengan anda
988,positif,mantan mertuanya belum bisa aids alas mbak kebiasaan itu menderita sampai kapanpun prabowo ya akan kayak itu atas atas faedah kekuasaan maka legacy individu presiden hanyalah persepsi dan prabowo tidak akan pernah menghargai hal itu
213,netral,maaf emas maine tidak pakai subsidisaya memakai ygkgsoal harga udah berbekas di angka regnya dan mesti di tempel kan atas dinding toko biar awam taumangkanya maine bertanya di abg maine kenapa harganya brubahkatanya atas ubah pakai jokowisubsidinya di alihkan
1164,positif,bapak dhe jokowi mengingatkan beda keragaman dan kebhinekaan indonesia harus dijaga dan dirawat bersamadasar keadaan america pancasila nkri bhinneka tunggal ika uud pernah final harga berakhir dan tidak berupaya diganggu gugat
1351,negatif,saya belajar keluh kesah bapak supardi di cilebut beliau mengeluhkan harga kupon jakarta mahal namun itu bukan cacat bapak jokowi itu salah presidenpresiden sebelumnya
341,negatif,ngakunya ya ngakunya prabowo perhatian pada rakyat kecil ini baru palsu sebenarnya karyawannya di pt kiani kertas nusantara terkatungkatung tanpa gaji dan thr selesaikan dulu masalahmu bowok sebelum menyelesaian masalah rakyat kecil
1793,negatif,soalnya kalau bapak prabowo begini presiden dinasti cendana berupaya bangkit dayaupaya lagi dan orde baru ya gitulah lebih ciri bapak harto di swiss berhasil amnesti bergadai kemarin bakal ada berbicara bergaung kalau bapak prabowo jadi presiden kurang lebih gitu lah
641,netral,tak cuma syok ekonomi tax ratio kilat ala prabowo keliru
1688,negatif,bapak jokowi di beranggarlidah bapak bahas esport ada apa bapak mau caper kayak milenial emang esport berupaya begini area kerja ada di kad prakerja berapa gajinya setau maine begini lapangan kerja youtubers belum esport bapak kapok pilih jokowi pilpres
1412,netral,barang kayak digunakan senjata anjuran paslon melejang nawacita presiden jokowi framing beliau ingkar janji abai obyektivitas beratnya desakan ekonomi dunia belum kondusif
1415,netral,begini flora menonjol dari penyelidikan bapak jokowi itu industri ekonomi digital esport kayak mobile legend cuma contoh dalam industri ekonomi digital
996,negatif,pendukung jokowi pasrah dari ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan berfaedah buat rakyat
795,netral,prabowo salahkan daftarpresidenamerikaserikat sebelum jokowi ahy minta hargai bantuan sby
1636,negatif,gini bahwasanya kalo biarlah prabowo mikir rakyat kecil ekonomi mikro keamanan kalo sandi mikir teknologi pendidikan kasian kalo dibebanin di joko semua bapak maruf aja ngomong atas beranggarlidah saja ngos ngosan kala disuruh kerja ini itu
1192,positif,adil makmur tidak korupsi tidak ambil gaji turn bro prabowo sandiuno
959,negatif,harga pangan murah catering murah camuk prabowo sandi haha
484,netral,kan tidak hanya gaji aja di terimamungkin ada insentif laen dari kegiatan bapak jokowi jelas udah di klarifikasi kpkjadi anda tidak yakin sama sistem pengujian lhkpn di lakukan oleh kpk
967,netral,jika memilih prabowo sandi tak akan ambil gaji insya allah prabowo sandi akan tepati janji
262,positif,ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jadi untuk penggemar jangan salahkan jokowi lagi ya karena bosmu udah bilang itu bukan salah jokowi semakin mantap pilih jokowi salahkan sby
190,negatif,lalu harga tiket pesawat kapan diturunkan paksaya sangat brharap besar dalam aspek initrlbh dngan mahal ny harga tiket pswt terbang amat tinggimahal tarif biaya expdisi antar kota pun ikut melonjak naik
979,positif,selama lebih dari empat tahun kepemimpinan jokowi rakyat telah merasakan banyak manfaat khususnya dalam pembangunan infrastruktur pembangunan jalan pelabuhan bandara dan bendungan mampu membuka daerah terisolasi sekaligus menggerakan perekonomian nasional
199,netral,di bawah memeriksa bapak jokowi bangunkan spbu pertama setelag tahun atas daerah puncak jaya papua dengan harga semula ribuliter berbuah liter orang baik jelas islamnya baju putih
55,positif,orang baik jelas islamnya baju beruban menterinya aja berprestasi apalagi pemimpinnya berupaya dikatakan era jokowi lah dimana sejumlah menterinya banyak meraih kelegaan
899,netral,aum wowo bilang ekonomi salah jalan dia menyalahkan presidenpresiden berasal jokowi salahkan sby
377,positif,kebijakan jokowi untuk bbm satu harga merupakan bentuk nyata keadilan sosial bagi rakyat indonesia orang baik jelas islamnya baju putih
645,netral,tkn soal wo demokrat prabowo bagian inti orba merusak cnn indonesia tkn menanggapi pernyataan prabowo menyalahkan para presiden sebelum jokowi soal perekonomian indonesia pernyataan itu berujung walk out petinggi demokrat
146,netral,pemerintah jokowi juga menyebut masa depan ekonomi indonesia di tangan anakanak muda kreatif orang baik jelas islamnya baju putih
1639,negatif,faktanya pertumbuhan ekonomi tidak naik
1667,netral,identitas paling diuntungkan dari kebijakan menurunkan cukai pph bahwasanya tidak mau bayar bergadai ini data perusahaan prabowo subianto di paradise papers
1318,netral,prabowo sandi meyakinkan kemajuan ekonomi gizi lebih kedepan dan berdaulat di kancah international serta bisa berhasil indonesia adil ampul
1180,negatif,hahaha sudah jelas skrng anda tak berilmu tak mempunyai argumen tak paham hubungan antara ml dengan ekonomi dan daya beli persis junjunganmu thanks telah menghibur saya nanti kalau anda sudah punya argumen jelas baru saya tanggapi lagi hahaha
1373,netral,di dunia cuma ada tidak di gaji jadi kepala negara dan ke prabowosandi prabowo sandi
1304,negatif,optimis maine kalo ganti presiden kalo msh ono sih beranganangan optimis gimane bendahidup ngomongin ekonomi dia ngomongin mobile legend kan ahmak
901,negatif,pertumbuhan ekonomi itu salah satu indikator keberhasilan pemerintah jangan hanya karena tidak tercapai terus mengabaikannya coba kalu sekarang pertumbuhan ek kita pasti bapak jual buat kampanye bukankah begitu
1411,netral,bumn kuat kayak benteng ekonomi camuk prabowo sandi
555,positif,jokowi dan sepakbola indonesia satu dorongan indonesia dihargai negara lain
447,netral,prabowo janji pertumbuhan ekonomi rizal ramli jelaskan caranya
1058,netral,jika menang prabowosandi tak akan ambil gaji mereka
1636,negatif,gini ya kalo biarlah prabowo mikir rakyat kecil ekonomi mikro keamanan kalo sandi mikir teknologi pendidikan kasian kalo dibebanin ke joko semua bapak maruf aja ngomong di debat tadi ngos ngosan masa disuruh kerja ini itu
1599,netral,program ekonomi bapak jokowi ini berpihak atas awam sehingga kefakiran bisa diatasi putihkan gbk
1725,negatif,pembangunan ekonomi tanpa pemerataan waduuuh timpang dong nanti kalo bapak jokowi sama khmaruf amin mah udah mikirin sampe kesini tidak tahu kalo lain capres pilih nas dem
1052,negatif,adegan iconik di beranggarlidah ke prabowo ekonomi america terpuruk karena ada elite menguasai dan menikmati kekayaan bangsa ini kyai ma apa bapak termasuk itu prabowo bahwasanya saya itu oalahselama ini prabowo lagi ngomongin dirinya belaka toh hehehe
1660,positif,teman sendiri ditelikung hahahahaha dan sang jendral secara tidak langsung mengakui arah ekonomi dibawah jokowi sudah tepat hehehehe pilpres terakhir pilpres menang total debat
1394,negatif,gaji kecil gadiambil meskipun tunjangan milyaranbln diambil kan cerdik jadi pres bisa kkn monopoli markup you lunasin utng petusahaan wo rugi t uno saratoga rugi t urus kerja sj kalah ntar komplot neg punah radikal orba aseng berkuasa win pancasi lavs kilafah war win ind punah
250,positif,apapun terjadi ygofficialblink harga mati apapun terjadi jokowiamin untuk nkri kpopzone id
1384,netral,bapak wowo dalam debat mengatakan orientasi ekonomi indonesia tidak berada di jalur benar akibat ulah presiden sebelum bapak jokowi jokowi tidak bersalah salahkan sby jokowi tidak bersalah
1483,netral,sepertinya ml pubg dan dota lebih bisa memajukan ekonomi dan sekaligus meningkatkan kesejahteraan rakyat ya bapak jokowi
11,positif,calon presiden jokowi menjelaskan program kartu pra kerja akan memberikan insentif dalam kurun waktu tertentu bukan berarti memberikan gaji secara cumacuma bagi masyarakat belum berpenghasilan kyai maruf
1327,positif,pdip punya karisma tersendiri melindungi mengayomi menegakkan keadilan memberantas korupsi mengutamakan kepentingan umum memjunjung tinggi idiologipancasila uud nkri harga mati membangun demokrasi merata seadil adilnya mendukung sepenuhnya bapak jokowi amin
1678,netral,mau saya kasih statistik penghasilan pro gamer tidak bisa ngelebihi gaji seumur hidup amda mungkin
38,positif,orang baik jelas islamnya baju putih ada beberapa penghargaan dianugerahkan kepadanya menjadi bukti bahwa jokowi adalah sosok pemimpin diakui integritasnya
417,netral,cek fakta jokowi bangun ekonomi republik indonesia secara indonesiasentris
1671,positif,subhanalloh begitu mulianya hati bapak qu ini bila diberikan amanah anda benarbenar bapak prabowo dan sandiuno anda rela gajihnya diambil dengan negara untuk kepentingan anak yatim dan kaum duafa allohuakbar allohuakbar semoga bapak qu ini sllu dibrkn kesehatan amin
1612,positif,jokowi abis belajar makro nih bisabisanya counterattack pakai istilah ekonomi wkwkwk
1675,netral,jadi film sebagai salah satu subsektor ekonomi kreatif ekraf dengan pertumbuhan tertinggi yaitu mencapai pada pdb ekraf menang total debat jokowi ratunyirnyir
881,positif,bercakap prabowo sby berlangsung buat ekonomi indonesia salah arah begitu ya paham maine
50,negatif,he he he sok bijak nih antek orba pikirkan letjen pecatan bilang asli kerok ekonomi indonesia adalah presiden berasal jokowi ada jenderal sby gimana demokrat belum beralih dorongan ke jokowi anju
1469,netral,pajak
540,positif,belum ada atas berbuat dari gestur bapak prabowo bang sandiuno semua alami no pencitraan no nyontekan itu menandakan apa ps menghargai awam menangguhkan kepercayaan kepada mereka sandi meminta orang blm ada pemilihan supaya belum ragu untuk mencoblos no
872,positif,akutuh kasihan ngelihat bapak jokowi udah berumur tapi masih tetap trsnyum disaat orang ngebenci dia diluar dia jadi capres ak tetap ngehargai usaha bapa selama jadi presiden bapa orang kuat tabah sabar akan hinaan rakyatnya sendiri kdg suka nangis deh kalau ngeliat bapa
1648,negatif,gaji kami akan kami kembalikan ke negara untuk yatim dhuafa prabowosandi elit cinta negara dan patriotik
1725,negatif,kelembagaan ekonomi tanpa pemerataan waduuuh timpang dong kelak kalo bapak jokowi sama khmaruf amenamon mah udah mikirin sampe kesini belum tahu kalo alternatif capres pilih nas dem
860,netral,namanya juga jaman baru gaji ya ditransfer belum diambil jika memilih prabowosandi tak akan ambil gaji
1382,positif,jokowi optimis indonesia masuk empat besar ekonomi dunia pada
1737,positif,mantap jiwa prabowo sandi tidak akan mengambil gaji jika jadi presiden republik indonesia
