,sentimen,tweet
2897,positif,closing cetar berbahaya mau cari kerja gampang beranganangan pemerintahan bersih mau hargaharga bahan pokok terjangkau beranganangan harga elektrik berjatuhan mau bpjs diperbaiki ayok ke tps tusuk prabowo sandi prabowo sandi prabowo sandiuno
2898,netral,prabowo sandi pasangan militer dan ekonomi sesuai kebutuhan bangsa untuk saat ini dan kedepannya
2899,netral,prabowo sandi pasangan militer dan ekonomi berkenaan kebutuhan bangsa untuk saat ini dan kedepannya
2900,positif,info nih semakin mantap pilih jokowi ketika paslon bahas ekonomi makro secara global paslon jawabnya seperti anak bayi tidak ngerti apa sukangetweet bocahsosmed saaebunglon salahkan sby
2901,positif,info nih bertambah kaku ambil jokowi ketika paslon bahas ekonomi makro secara dunia paslon jawabnya seperti anak bayi belum ngerti apa sukangetweet bocahsosmed saaebunglon salahkan sby
2902,positif,maksud p jkw bgs ingin mengembangkan ekonomi digital termasuk game maksud p prbwo juga bgs ingin mngembngkn e sport tapi fokus p prbowo ingin prbaiki dulu hal mndasar sperti pangan untuk seluruh rakyat trmsuk para gamers menikmati game kan hnya sglntir tapi pangan untuk smua rakyat
2903,positif,dorongan p jkw bgs ingin bertahan ekonomi digital meliputi game maksud p prbwo juga bgs beranganangan mngembngkn e sport meskipun berfokus p prbowo beranganangan prbaiki dulu hal mndasar sperti gizi untuk seluruh awam trmsuk para gamers menghargai game kan hnya sglntir meskipun gizi untuk smua rakyat
2904,positif,capres bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jadi untuk penggemar jangan salahkan bapak jokowi lagi ya karena bosmu udah bilang itu bukan salah jokowi tapi salahkan sby
2905,positif,capres bilang didebat keadaan ekonomi indonesia detik ini belum cacat jokowi meskipun cacat ketua terdahulu jadi untuk fanatik jangan salahkan bapak jokowi lagi ya karena bosmu udah bilang itu belum cacat jokowi meskipun salahkan sby
2906,negatif,mau ngapain juga gaji cuma beberapa juta itu tapi kalau tunjangan jabatan beratus juta pasti ambil yaaakan
2907,negatif,beranganangan ngapain agak gaji cuma beberapa juta itu meskipun kalau bantuan benteng beratus juta jelas ambil yaaakan
2908,netral,prabowosandi janji tak ambil gaji jika terpilih
2909,netral,prabowosandi janji belum ambil gaji jika memilih
2910,positif,clossing statement prabowosandi subhanallah tidak akan ambil gaji serupiahpun gaji akan diberikan kepada kaum dhuafa yatim piatu subhanallah melaksanakan pakta integritas hasil itjima ulama masya allah allahu akbar pilih
2911,positif,clossing statement prabowosandi subhanallah belum akan ambil gaji serupiahpun gaji akan diberikan kepada kaum dhuafa anakyatim piatu subhanallah melaksanakan pakta integritas hasil itjima ulama masya allah allahu akbar pilih
2912,positif,yes saya akan memilih capres dan cawapres tidak akan mengambil gaji satu rupiah pun april ke tps kuy tusuk prabowo sandi final pilpres jkw menang total debat
2913,positif,yes saya akan memilih capres dan cawapres tidak akan beroleh gaji pertama rupiah bahkan april di tps kuy tusuk prabowo sandi final pilpres jkw larang genap beranggarlidah
2914,positif,iya lah tidak ambil gajiyg ambilin ajudan nyawkwkm
2915,positif,iya lah belum ambil gajiyg ambilin ajudan nyawkwkm
2916,netral,ekonomi salah arah prabowo salahkan presidenpresiden sebelum jokowi salahkan sby
2917,netral,ekonomi cacat arah prabowo salahkan presidenpresiden sebelum jokowi salahkan sby
2918,positif,alhamdulillahsmoga terlaksana cita amin janji tak ambil gaji jika menang pilpresprabowobukti kita tulus sandi menang debat jkw menang total debat
2919,positif,alhamdulillahsmoga berhasil cita amenamon janji tak ambil gaji jika larang pilpresprabowobukti america cupar sandi menang beranggarlidah jkw larang total beranggarlidah
2920,positif,jika terpilih prabowosandiaga janji tak ambil gaji tidak ada kek beginian di tetangga sebelah mantul bang
2921,positif,jika terpilih prabowosandiaga janji belum ambil gaji belum ada kek beginian atas tetangga bertentangan mantul bang
2922,positif,setuju bapak jokowi nomer satu adalah persatuan bangsa urusan presiden nomer dua saja nkri harga mati merdeka
2923,positif,setuju bapak jokowi nomer satu adalah persatuan bangsa bidang presiden nomer dua saja nkri harga berakhir merdeka
2924,positif,setuju bang sandi memang paham betul soal ekonomi bapak prabowo paham betul masalah pertahanan dan keamanan pas pokoknya
2925,positif,berpadanan bang sandi cuma paham benar bertanya ekonomi bapak prabowo paham betul gangguan pertahanan dan keamanan kelulusan pokoknya
2926,netral,bapak jokowi semalam tanya soal esport sebenarnya arahnya mau ke perkembangan investasi ekonomi digital tapi dijawab dengan kebutuhan pangan
2927,netral,bapak jokowi semalam bertanya soal esport sebenarnya arahnya mau ke kemajuan investasi ekonomi digital meskipun dijawab dengan kebutuhan gizi
2928,netral,mungkin nanti kalo bapak jokowi kepilih lagi alangkah lebih baiknya menajdikan paslon jadi menteri ekonomi jadi indonesia makin maju tos dulu dong aku dah cocok jadi presiden blm
2929,netral,mungkin kelak kalo bapak jokowi kepilih lagi alangkah lebih baiknya menajdikan paslon jadi menteri ekonomi jadi indonesia makin kedepan tos dulu dong aku dah cocok begini presiden blm
2930,negatif,tidak terima gaji tapi ngeruk lain
2931,negatif,belum berlaku gaji meskipun ngeruk alternatif
2932,negatif,itulah kehebatan seorg wowo dan tim ekonominya selalu berpikir mundur kebelakang lain dengan p jokowi dan tim ekonominya berpikiran kedpn demi masa dpn generasi akn dtg tim ekonom wowo hanya berpikir bagaimana menyenangkan rakyat dengan subsidi sifatnya sementara
2933,negatif,itulah keagungan seorg wowo dan tim ekonominya selalu beranggapan mundur kebelakang alternatif dengan p jokowi dan tim ekonominya berpikiran kedpn demi masa dpn generasi akn dtg tim ekonom wowo hanya berpikir bagaimana menyenangkan rakyat dengan subsidi sifatnya sementara
2934,positif,isu sdg dibahas saat pakai jokowi menjelaskan kalau pertumbuhan ekonomi tidak berarti kalau ketimpangan tidak diperhatikan
2935,positif,bercetak sdg dibahas saat pakai jokowi menjelaskan kalau kemajuan ekonomi tidak berarti kalau ketimpangan belum diperhatikan
2936,negatif,sumber uangnya jelas dan jumlahnya cuma milyar dibanding wowo genderuwo trilyun dari manakah prajurit makan dari gaji negara bisa ngumpulin duit segitu
2937,negatif,sumber uangnya jelas dan jumlahnya cuma milyar dibanding wowo genderuwo trilyun dari manakah askar makan dari gaji negara bisa ngumpulin duit segitu
2938,netral,pajak
2939,netral,bergadai
2940,negatif,insinyur kehutanan mau ngajari pengusaha besar doktor dan mba tentang ekonomi makro waras sopo tgl datangi tps tusuk prabowo sandi
2941,negatif,insinyur kehutanan mau ngajari pembuat besar dr dan mba tentang ekonomi makro afiat sopo tgl datangi tps camuk prabowo sandi
2942,positif,blm ada capres dan cawapres mau buat janji tidak akan menerima gajinya selama menjabat sudah hd presiden saja blm pernah dengar cek akal sehat prabowosandi tak mau digaji berapa gaji presiden sekarang
2943,positif,blm ada capres dan cawapres beranganangan berbuat janji tidak akan menerima gajinya selama menjabat sudah hd daftarpresidenamerikaserikat saja blm pernah dengar cek akal sehat prabowosandi belum beranganangan digaji berapa gaji daftarpresidenamerikaserikat ada
2944,negatif,insinyur kehutanan benar tidak sih mau ngajari pengusaha besar doktor dan mba tentang ekonomi makro waras sopo tgl datangi tps tusuk prabowo sandi
2945,negatif,insinyur kehutanan benar tidak sih mau ngajari pembuat besar dr dan mba tentang ekonomi makro waras sopo tgl datangi tps camuk prabowo sandi
2946,negatif,pilih pemimpin mengabdi bukan seperti jokowi ngemis gaji pilih
2947,negatif,pilih pemimpin meladeni bukan seperti jokowi ngemis gaji pilih
2948,negatif,lah itu naik pesawat sewa hotel bisa terus ekonomi indonesia mana darurat
2949,negatif,lah itu naik kapalterbang sewa hotel berupaya terus ekonomi indonesia mana darurat
2950,positif,bapak pasti menangsayang keinginan menang bapak terlalu besar shg berbagai macam cara dilakukan oleh orang bpksehingga saat ini anak bangsa terpecah dan saling benci dan luka ini sulit sembuhspt aremania vs bonekhargailah orang maju untuk menjadi calon cawapres
2951,positif,bapak jelas menangsayang desakan larang bapak amat besar shg berbagai macam cara dilakukan dengan orang bpksehingga saat ini anak bangsa berbelah dan saling benci dan luka ini sulit sembuhspt aremania vs bonekhargailah bendahidup maju untuk berbuah bakal cawapres
2952,positif,even seumur hidup pun mereka tidak akan pernah terima apalagi ambil gaji dari negara karena tidak pernah mencicipi jadi presiden nkri berdasarkan uu capres abadi tidak digaji oleh negara
2953,positif,even seumur hidup bahkan mereka belum akan jemah terima apalagi ambil gaji dari keadaan karena tidak jemah berikhtiar jadi presiden nkri berdasarkan uu capres abadi tidak digaji dengan negara
2954,netral,cek fakta prabowo sebut banyak aset wni di luar negeri ini data ditjen pajak
2955,netral,cek fakta prabowo bercakap banyak aset wni atas luar negeri ini data ditjen pajak
2956,negatif,di tanya tentang esport jawabnya tentang pertanian dan ekonomi sebenarnya prabowo ini kuliahnya di universitas mana sih pertanyaan ama jawaban tidak nyambung amatklenger apa keblinger
2957,negatif,di tanya tentang esport jawabnya dari pertanian dan ekonomi sebenarnya prabowo ini kuliahnya atas universitas mana sih pertanyaan ama jawaban tidak nyambung amatklenger apa keblinger
2958,netral,itu tendangan pinalti prabowo pokoknya fokus pada pangangizi murahharga terjangkau pertanian sebagai produk unggulan negara bahas millenialegp e support jk hny sokan esupport hrus terafiliasi dengan produk unggul bukan cetakcetek gadget kpuid bappenas republik indonesia
2959,netral,itu tendangan pinalti prabowo pokoknya berfokus pada pangangizi murahharga terjangkau bumi sebagai produk cemerlang negara bahas millenialegp e support jk hny sokan esupport hrus terafiliasi dengan barang unggul belum cetakcetek gadget kpuid bappenas bangsa indonesia
2960,netral,kalau prinsip menurunkan harga harus bisa menaikkan pendapatan itu ekonomi equilibrium keseimbangan tidak mudah itu pakai logika kita berpikir damai selalu
2961,netral,kalau alasan menurunkan harga harus bisa menaikkan gaji itu ekonomi equilibrium keseimbangan belum mudah itu memakai ilmumantik kita beranggapan aman jemah
2962,netral,kalau ekonomi tidak tumbuh anda gagal membuat ekonomi lebih baik pemerataan ekonomi itu impact nya ke pertumbuhan ekonomi kalau pemerataan ekonomi tidak berimpact pada pertumbuhan ekonomi ya itu gagal namanya
2963,netral,kalau ekonomi belum berkembang anda ambrol membuat ekonomi lebih baik pemerataan ekonomi itu impact nya di pertumbuhan ekonomi kalau pemerataan ekonomi belum berimpact atas pertumbuhan ekonomi ya itu gagal namanya
2964,negatif,emang aku pikirin aku cuma mikir jadi presiden soal kerja itu sih tidak masalah rakyat ind sih akan diem saja mbok sby ajah tidur mulu bisa tahun lha apa jokowi kerja keras malah tidak dihargai mendingan bobo deh makanya wowo tidak usah dipilih tau
2965,negatif,emang maine pikirin aku cuma mikir jadi presiden bertanya bekerja itu sih belum gangguan rakyat ind sih akan diem baru mbok sby ajah tidur mulu berupaya golongan lha apa jokowi bekerja keras malah belum dihargai mendingan bobo deh makanya wowo belum usah dipilih tau
2966,netral,sepertinya ml pubg dan dota lebih bisa memajukan ekonomi dan sekaligus meningkatkan kesejahteraan rakyat ya bapak jokowi
2967,netral,sepertinya ml pubg dan dota lebih berupaya memajukan ekonomi dan sekaligus bertambah kesejahteraan rakyat bahwasanya bapak jokowi
2968,netral,lah nalarnya juga di mana dibahas tentang ekonomi makro tapi malah ngomongin mikro ibu ngeluh harga pada naik ra nyambung geblek ibarat motong rumput mestinya pakai cengkrong ini malah pakai gunting kuku
2969,netral,lah nalarnya agak di mana dibahas tentang ekonomi makro meskipun malah ngomongin mikro ibu ngeluh harga pada naik ra nyambung geblek ibarat motong rumput mestinya pakai cengkrong ini bahkan memakai gunting kuku
2970,netral,prabowo strategi ekonomi indonesia sudah lama salah arah
2971,netral,prabowo strategi ekonomi indonesia pernah jauh cacat arah
2972,negatif,membuat ekonomi maju itu membangun industri game bukan bangun esport ampun dah bapak jokowi membuka lapangan kerja banyak itu jadi atlet bulutangkis atau buat pabrik alat olahraga
2973,negatif,membuat ekonomi maju itu berkembang industri game bukan bangun esport ampun dah bapak jokowi membuka lapangan bekerja banyak itu jadi atlet bulutangkis alias berbuat pabrik agen olahraga
2974,negatif,pertanyaan emang berlebihan sok milenial tapi sayangnya goblok harusnya dibantah itu atau jelasin dengan bukti ada kalau game ol tidak pengaruh pada ekonomi indonesia secara umum
2975,negatif,penyelidikan emang begitu sok milenial tapi sayangnya goblok harusnya dibantah itu atau jelasin dengan bukti ada kalau game ol belum pengaruh pada ekonomi indonesia secara ramai
2976,negatif,gaji tidak di ambil sudah kaya lah napa kemarin minta sumbangan untuk dana kampanye
2977,negatif,gaji tidak atas ambil sudah banyak lah napa kemarin bermohon sumbangan untuk dana kampanye
2978,positif,terimakasih bapak prabowo subianto dan bang sandiaga uno salahuddin unogaji bapak tidak akan diambil dan untuk kepentingan masyarakat indonesia terimakasih dan terimakasih rakyat indonesia menanti bapak sebagai presiden indonesia adil makmur dari sabang sampai merauke
2979,positif,terimakasih bapak prabowo subianto dan bang sandiaga uno salahuddin unogaji bapak tidak akan diambil dan untuk faedah awam indonesia terimakasih dan terimakasih awam indonesia bersangka bapak sebagai daftarpresidenamerikaserikat indonesia adil makmur dari sabang kedatangan merauke
2980,positif,pengakuan jujur bahwa sembako mahal sehingga perlu kartu karena permintaan terhadap kartu meningkat maka sesuai hukum supply dan demand harga kartu pun akan naik dan perlu diciptakan kartu baru begitu seterusnya
2981,positif,pengakuan amanah bahwa sembako mahal sehingga harus kartu karena permintaan terhadap kartu bangkit akibatnya sesuai hukum supply dan demand harga kad pun akan bangun dan perlu diciptakan kartu baru bahwasanya seterusnya
2982,netral,kalau ada kasus dari anak di ibukota tidak sarapan probabilitasnya kelg nya tidak mentradisikan sarapan kelg kurang mampu dan itu menjadi tggjwb gub dki persoalan ekonomi bangsa lainnya
2983,netral,kalau ada acara dari anak di ibukota tidak makanpagi probabilitasnya kelg nya tidak mentradisikan makanpagi kelg kurang mampu dan itu berbuah tggjwb gub dki persoalan ekonomi bangsa lainnya
2984,positif,lah jawab dong kan ada pertanyaan tuh di atas ada data coba jelaskan pakai analisis ilmu ekonomi gitu maaf ya debatnya jokowi mah selalu ada data bisa bedain kemakan palsu sma based on data jangan di kamu data itu palsu dan palsu itu data haha menarik
2985,positif,lah jawab dong kan ada pertanyaan tuh atas atas ada data coba jelaskan pakai analisis ilmu ekonomi gitu maaf ya debatnya jokowi mah jemah ada data bisa bedain kemakan palsu sma based on data jangan atas kamu data itu imitatif dan imitatif itu data haha menarik
2986,positif,bu regina kudhu pilih jokowi nih uda dibantuin jelasin soal makroekonomi
2987,positif,bu regina kudhu pilih jokowi nih uda dibantuin jelasin bertanya makroekonomi
2988,netral,ardy merespon pernyataan dilontarkan capres saat berdebat soal kondisi ekonomi indonesia dinilainya slah bowo mengaku tidak menyalahkan jokowiini merupakan salah semua pihak termasuk kesalahan presiden sebelum jokowi salahkan sby
2989,netral,ardy merespon alasan dilontarkan capres saat berdebat bertanya kondisi ekonomi indonesia dinilainya slah bowo mengaku tidak membebankan jokowiini merupakan cacat semua pihak meliputi kesalahan presiden berasal jokowi salahkan sby
2990,positif,doyan amat bang sandi bodohi orang tidak usah minta simpati buktikan dengan kerja nyata saja makanya bapak jokowi favorit tidak ada artinya tidak ambil gaji dengan potensi kebocoran di tangan anda
2991,positif,doyan amat bang sandi bodohi bendahidup tidak usah bermohon baikhati buktikan dengan kerja berwujud saja makanya bapak jokowi favorit tidak ada artinya belum ambil gaji dengan barangkali kebocoran di tangan anda
2992,negatif,gaji pres hanya cukup unt beli tusuk gigi buat prabowo
2993,negatif,gaji pres cuma cukup unt beli tusuk gigi berbuat prabowo
2994,negatif,apa prabowo autokritik bapaknya saja lama jadi mentri ekonomi dikira cuma sby jadi presiden
2995,negatif,apa prabowo autokritik bapaknya saja lama jadi mentri ekonomi dikira cuma sby jadi daftarpresidenamerikaserikat
2996,netral,info nih ps bilang didebat keadaan ekonomi indonesia saat ini bukan salah jokowi tapi salah pemimpin terdahulu jadi untuk penggemar jangan salahkan jokowi lagi ya sukangetweet bocahsosmed saaebunglon salahkan sby
2997,netral,info nih ps bilang didebat keadaan ekonomi indonesia saat ini belum salah jokowi meskipun salah ketua terdahulu begini untuk fanatik jangan salahkan jokowi lagi ya sukangetweet bocahsosmed saaebunglon salahkan sby
2998,positif,diharapkan karyawan meniru seperti prabowo dan sandi untuk tidak mengambil gaji sepeserpun
2999,positif,diharapkan buruh bergaung kayak prabowo dan sandi untuk tidak beroleh gaji sepeserpun
3000,negatif,sindiran prabowo kepada petahana tidak bisa memperbaiki ekonomi negeri ini
3001,negatif,mengejek prabowo kepada petahana tidak bisa membarui ekonomi negeri ini
3002,netral,kata wowo kesalahan arah ekonomi mengakibatkan terjadinya deindustrialisasi adlh salah semua pihak termasuk presidenpresiden sebelum jokowi lah ekonomi indonesia masa bapak jokowi baikbaik aja tuh malah ngehoaks dengan menyalahkan presiden terdahulu salahkan sby
3003,netral,bercakap wowo kesalahan arah ekonomi mendatangkan terjadinya deindustrialisasi adlh salah semua pihak meliputi presidenpresiden berasal jokowi lah ekonomi indonesia masa bapak jokowi baikbaik aja tuh bahkan ngehoaks dengan menyalahkan presiden terdahulu salahkan sby
3004,netral,terpilih jadi presidenwapres prabowosandi berjanji akan berikan gajinya bagi kaum miskin yatim dhuafa
3005,netral,memilih begini presidenwapres prabowosandi berjanji akan berikan gajinya bagi kaum miskin yatim dhuafa
3006,negatif,info nih ketika paslon bahas ekonomi makro scr global paslon jawabnya sprti anak bayi tidak ngerti apa hanya bisa lihat ini itu tapi masih belajar untuk memahami suatu pernyataan salahkan sby jokowisukangetweet bocahsosmed saaebunglon
3007,negatif,info nih ketika paslon bahas ekonomi makro scr dunia paslon jawabnya sprti anak bayi belum ngerti apa hanya bisa intip ini itu meskipun masih belajar untuk memahami suatu alasan salahkan sby jokowisukangetweet bocahsosmed saaebunglon
3008,negatif,kami butuhkan adalah harga sembako terjangkaubukam game mobile legend membuat anak kami malas beljar
3009,negatif,kami butuhkan adalah harga sembako terjangkaubukam game mobile legend membuat anak kami malas beljar
3010,negatif,tanda ketololan seorang jokowi makin nampak wkwkwk lagi debat serius soal urusan perekonomi rakyat di suatu bangsa malah pakai maen bawa game bocah segala wkwkk tolol dipeliara terus jadinya makin dungu planga plongo buat malu bangsa
3011,negatif,memonten kebodohan individu jokowi bertambah nampak wkwkwk lagi debat berat bertanya bidang perekonomi awam di suatu bangsa bahkan pakai maen bawa game bocah lagi wkwkk ahmak dipeliara betulbetul jadinya makin ahmak planga plongo berbuat malu bangsa
3012,netral,penutup sandi tak ambil gaji prabowo sindir freeport
3013,netral,kulit sandi tak ambil gaji prabowo sindir freeport
3014,netral,tolong bilang jokowi tidak ngerti ekonomi tonton dulu video ini dan kalau kalian benar ngerti ekonomi bantah tu si ahli ekonom menang total debat
3015,netral,tolong bilang jokowi tidak ngerti ekonomi tonton dulu video ini dan kalau kalian benar ngerti ekonomi bantah tu si ahli ekonom menang total beranggarlidah
3016,netral,jokowi tanya esport mobile legends ke prabowosandi malah jawab turunkan harga rakyat susah tribun timur
3017,netral,jokowi bertanya esport mobile legends di prabowosandi bahkan jawab turunkan harga awam susah tribun timur
3018,positif,gaji adalah hak bp ambil saja kenapa tidak mau diambil itu adalah hak bp prabowo dan apa sandiaga ambil aja ya pakami ikhlas sekali lagi karena gaji itu hak bapa
3019,positif,gaji adalah hak bp ambil baru kenapa belum beranganangan diambil itu adalah hak bp prabowo dan apa sandiaga ambil aja ya pakami ikhlas benar lagi karena gaji itu hak bapa
3020,netral,sandiuno jokowi bangun bendungan ctk sawah tali air untuk tingkatkan produk beras bukan gagahan begini caranya kerja harus bertahap saya akan bangun ekonomi segera dinikmati rakyat enak aja spt balik tekapak tangan memangnya punya lampu aladin
3021,netral,sandiuno jokowi bangun bendungan ctk bendang tali air untuk tingkatkan produk beras bukan gagahan begini caranya bekerja harus bertahap maine akan bangun ekonomi segera dinikmati awam enak aja spt balik tekapak tangan memangnya ada lampu aladin
3022,netral,debat terakhir capres sandiaga sebut referendum ekonomi jokowi tidak mungkin langsung balikkan tangan
3023,netral,beranggarlidah terakhir capres sandiaga sebut pemungutansuara ekonomi jokowi tidak mungkin langsung balikkan tangan
3024,positif,gaji prabowosandi bakal buat kaum yatim dhuafa suda mantups w tps di
3025,positif,gaji prabowosandi bakal buat kaum yatim dhuafa suda mantups w tps atas
3026,netral,capres dan cawapres nomor urut mengkritik mengenai kebijakan makro ekonomi diterapkan pemerintah indonesia kritikan itu justru ditujukan pada pemerintahan sebelumnya kpuri kpuid bawasluri jokowi jokowiamin prabowo sandiuno
3027,netral,capres dan cawapres nomor mengurut mengkritik mengenai kebijakan makro ekonomi diterapkan pemerintah indonesia kritikan itu justru ditujukan pada pemerintahan sebelumnya kpuri kpuid bawasluri jokowi jokowiamin prabowo sandiuno
3028,netral,prabowo tidak tega nyalahin jokoeikrn rezim jkw tidak kreatifhanya meneruskan lalu kt ekonomekonomi kalau hanya tidak perlu pemerintah
3029,netral,prabowo tidak tega nyalahin jokoeikrn rezim jkw belum kreatifhanya memaksa lalu kt ekonomekonomi kalau hanya tidak harus pemerintah
3030,netral,jokowi indonesia akan jadi negara dengan ekonomi terkuat ke
3031,netral,jokowi indonesia akan begini negara dengan ekonomi terkuat ke
3032,negatif,bohong sandiuno prabowo kalau tidak mengambil gaji hanya demi sebuah ambisi politik
3033,negatif,bohong sandiuno prabowo kalau belum mengambil gaji cuma berendeng sebuah ambisi politik
3034,netral,pada debat ke prabowo dinilai tidak hargai sby demokrat walkout prabohong retak
3035,netral,atas debat ke prabowo dinilai tidak hargai sby demokrat walkout prabohong retak
3036,netral,pemerintahan jokowi fokus pada pertumbuhan ekonomi berkeadilan antara news jokowi jokowi satukan indonesia putih menang nyata kerjanya khmakruf amin menang total debat pilpres
3037,netral,pemerintahan jokowi fokus atas kemajuan ekonomi berkeadilan antara news jokowi jokowi satukan indonesia beruban larang berwujud kerjanya khmakruf amenamon larang genap debat pilpres
3038,positif,sah suara april jokowiaminharga mati nkri
3039,positif,sah suara april jokowiaminharga mati nkri
3040,negatif,ok bro sist ternyata pas debat apa jokowi apa yai ma juga bertekad mengembangkan wisata halal ekonomi berbasis syariah tapi ada partai pendukungnya anti syariah bagiamana ini antoni raja tsamara dki
3041,negatif,ok bro sist ternyata kelulusan debat apa jokowi apa yai ma agak berazam mengembangkan wisata halal ekonomi berbasis hukumislam meskipun ada jamuan pendukungnya anti syariah bagiamana ini antoni beraja tsamara dki
3042,negatif,mereka bilang rela tidak di gaji ya jelas wong jadi presiden diincer bukan gaji tapi proyeknya dong
3043,negatif,menjadwalkan bilang rela tidak atas gaji ya jelas wong begini presiden diincer bukan gaji meskipun proyeknya dong
3044,positif,kasian banget lihat demokratsby dicuekin prabowo pas debatjatah menteri tidak direkensmp nyalahin sby pas debattp masih sok tegar ngedukung cian dehkoalisi tak dianggap tapi masih bangga berasa punya harga diri
3045,positif,kasian amat intip demokratsby dicuekin prabowo pas debatjatah menteri belum direkensmp nyalahin sby kelulusan debattp baru sok keras ngedukung cian dehkoalisi tak dianggap meskipun baru bangga berasa punya harga diri
3046,positif,program ekonomi prabowo sandi lbh konkret
3047,positif,program ekonomi prabowo sandi lbh konkret
3048,negatif,saya tidak tahu mmrintahkan para personil berpangkat rendah itu untuk membuly uas dan gatot kasihan polisi cuma jadi alat pemuas nafsu politik jokowi demi gaji dan jabatn
3049,negatif,saya belum tahu mmrintahkan loteng personil berpangkat rendah itu untuk membuly uas dan gatot kasihan polisi cuma begini alat pemuas nafsu politik jokowi berendeng gaji dan jabatn
3050,negatif,heran juga sih sekelas sandy tidak bisa bedain omongan tentang mikro dan makro ekonomi terlihat tidak kompeten jadinya
3051,negatif,bantuan juga sih sekelas sandy tidak bisa bedain kebodohan dari mikro dan makro ekonomi terlihat belum ahli jadinya
3052,netral,ps bolakbalik menyinggung soal deindustrialisasi meski begitu dia mengatakan tak ingin menyalahkan jokowi atas kondisi itudia berujar salah arahnya pmbangunan ekonomi indonesia saat ini tak terlepas dari andil presiden sblum jokowi salahkan sby
3053,netral,ps bolakbalik menyinggung bertanya deindustrialisasi meski begitu dia mengatakan tak ingin membebankan jokowi atas kondisi itudia berujar cacat arahnya pmbangunan ekonomi indonesia saat ini belum melampiaskan dari andil presiden sblum jokowi salahkan sby
3054,positif,masyaa allah baru kali ini seumur saya ada kandidat capres cawapres berjanji di depan rakyat indonesia tidak akan mengambil gajinya dan diserahkan kepada negara subhanallah bergetar hati saya sebagai rakyat indonesia prabowo presiden republik indonesia
3055,positif,masyaa allah baru kali ini seumur maine ada kandidat capres cawapres berjanji atas depan awam indonesia tidak akan mengambil gajinya dan diserahkan kepada negara subhanallah bergetar hati saya kayak awam indonesia prabowo presiden republik indonesia
3056,positif,pemimpin karismatik prabowo sandiuno tak akan ambil gaji selama jadi presiden dan wakil presiden nanti allah subhanahu wa taala sudah begitu baik kepada saya dan bapak
3057,positif,ketua bertokoh prabowo sandiuno tak akan ambil gaji selama jadi presiden dan wakil daftarpresidenamerikaserikat nanti allah subhanahu evergreenstate lantang pernah bahwasanya baik kepada maine dan bapak
3058,negatif,ngebanggain esport kalau rakyat miskin dan susah tidak ada gunanya sembako mahal tdl naik pengangguran tinggi dll fokus fundamental ekonomi lbih penting makin yakin tusuk prabowo sandi
3059,negatif,ngebanggain esport kalau rakyat miskin dan menderita tidak ada gunanya sembako mahal tdl bangun pengangguran tinggi dll fokus asas ekonomi lbih penting bertambah yakin tusuk prabowo sandi
3060,netral,prabowosandi akan wakafkan seluruh gaji mereka sebagai presiden dan wakil presiden
3061,netral,prabowosandi akan wakafkan seluruh gaji mereka sebagai presiden dan wakil daftarpresidenamerikaserikat
3062,negatif,dia import tka cina itu karena dia tidak kasihan sama rakyat sendiribyk pengangguran lapangan kerja kasih ke orang asingpercuma banyak sarjana muda di indonesiatapi banyak pengangguranmungkin dia tidak menghina bangsa tapi tidak menghargai bangsa dan rakyatnya
3063,negatif,dia import tka cina itu karena dia tidak kasihan kayak awam sendiribyk pengangguran area kerja gemar di bendahidup asingpercuma banyak sarjana muda di indonesiatapi banyak pengangguranmungkin dia belum menghina bangsa tapi belum menghargai bangsa dan rakyatnya
3064,positif,klarifikasi itulah kebesaran beliau menghargai lawan debat
3065,positif,klarifikasi itulah kebesaran beliau menghargai lawan beranggarlidah
3066,negatif,jokowi tidak pernah bunuh orang tidak pernah nyulik tidak pernah ngemplang gaji karyawan tidak masuk panama pappers tidak pernah digampar ipar tidak pernah ditinggal bini tidak pernah disetir adiknya dia sendiri ngomong ya mau ditambah wkwkwk
3067,negatif,jokowi belum pernah bunuh orang tidak pernah nyulik belum pernah ngemplang gaji karyawan belum masuk panama pappers tidak pernah digampar ipar tidak pernah ditinggal bini belum jemah disetir adiknya dia sendiri ngomong ya mau ditambah wkwkwk
3068,negatif,gaji mah kecil tapi fasilitas dan tunjangan lainlain mah buat siapeyg benar aje
3069,negatif,gaji mah kecil tapi fasilitas dan bantuan lainlain mah berbuat siapeyg benar aje
3070,netral,tidak kebalik tu ngetes soal ekonomi ke sandi
3071,netral,tidak kebalik tu ngetes soal ekonomi di sandi
3072,netral,sesuai kata bapak ht bapak prabowo arah ekonomi negara memang harus kembali ke uud harus ada protect tidak bisa di lepas secara bebas
3073,netral,sesuai bercakap bapak ht bapak prabowo arah ekonomi keadaan memang harus kembali di uud harus ada protect tidak bisa di lepas secara bebas
3074,positif,ekonomi saat bapak sby itu baik sama baiknya seperti ekonomi tapi kena dampak ekonomi global indonesia langsung krismon fundamental itu tidak dirapihin sama presiden setelah bapak harto lengser sampe jokowi
3075,positif,ekonomi detik bapak sby itu baik sama baiknya kayak ekonomi tapi berhasil dampak ekonomi global indonesia betulbetul krismon asas itu tidak dirapihin sama daftarpresidenamerikaserikat bakda bapak harto lengser sampe jokowi
